latency,packet_size,login_attempts,error_rate,country,label
51,3722,3,0.017537951644346888,Denmark,1
1145,96602,25,0.9986894981600843,China,-1
45,2878,3,0.015366250363606313,Brazil,1
29,4083,1,0.0037247603076579275,India,1
52,3873,1,0.015928332428422287,Japan,1
52,2625,2,0.01010697214163379,Japan,1
775,95802,83,0.7978850591865494,Unknown,-1
22,2443,3,0.011126122789482459,Japan,1
921,108025,90,0.9485379524582587,Brazil,-1
57,3643,3,0.00791183110105062,Japan,1
33,3611,2,0.01049788902812209,Brazil,1
44,1792,1,0.017956586525438068,Brazil,1
74,2978,2,0.00019003994398038467,Japan,1
42,2932,3,0.010337624622583232,India,1
853,87792,35,0.8852586392598008,China,-1
1046,106526,38,0.81659266948834,Brazil,-1
68,3284,1,0.009803822986009519,Japan,1
41,2548,1,0.010174562584860459,Brazil,1
606,89807,96,0.759926906441069,Russia,-1
43,3329,2,0.005621925406951844,USA,1
36,3301,2,0.02044961928427639,Denmark,1
56,3439,3,0.014283101713266608,USA,1
820,95874,67,0.8742332633768917,China,-1
49,2457,1,0.003496143223127886,Japan,1
43,2531,2,0.0030427269338499825,USA,1
35,3049,2,0.015172437326751711,USA,1
49,3536,2,0.008967703507311641,India,1
43,3170,3,0.0038559126748732696,Brazil,1
56,2648,1,0.011628442639679475,Brazil,1
47,2753,3,0.015271031982912426,USA,1
53,3361,2,0.018434702452105163,India,1
671,87030,41,0.7108370586908127,China,-1
1166,93479,28,0.9504735459734619,Russia,-1
49,2776,3,0.013027685257789686,Japan,1
774,94433,30,0.9493049530094393,Brazil,-1
18,4281,3,0.00536682369976477,USA,1
48,2358,2,0.010514122321677439,Denmark,1
47,3331,3,0.009023211972597719,Japan,1
54,3370,1,0.007766355544391774,Brazil,1
47,2458,2,0.01407889178911068,Japan,1
48,3283,1,0.013836545214598298,Brazil,1
28,2917,3,0.01001986921682938,USA,1
26,2700,2,0.011367405070937224,India,1
59,3344,1,0.014468896944258817,Brazil,1
33,2680,1,0.012836915103679953,India,1
574,105606,34,0.5530989698773714,China,-1
31,2573,1,0.009712172779541707,India,1
33,2942,1,0.012348652066174602,Brazil,1
52,2969,2,0.0023501681919454506,India,1
53,2909,2,0.008897129555008465,USA,1
51,2488,2,0.0008998027682705374,USA,1
54,2741,3,0.001450146585863234,India,1
1111,75999,68,0.8760176303545859,Brazil,-1
773,81928,25,0.7706313066050952,Russia,-1
737,106051,55,0.7653747935219574,Russia,-1
52,2484,1,0.003726666776664037,Brazil,1
29,2682,1,0.009931465412224652,Japan,1
36,3033,1,0.012981442083078082,India,1
49,3506,1,0.013899010727452213,USA,1
45,2588,3,0.01303046253401921,India,1
34,2429,1,0.01148505027554456,Brazil,1
30,2343,1,0.01642198157194661,Denmark,1
37,3876,1,0.003959205679468903,Brazil,1
808,93943,86,1.005403591313997,Brazil,-1
56,2352,3,0.01132890044142023,Japan,1
40,3634,2,0.002089342435013193,India,1
58,3031,1,0.011908565473120483,Japan,1
20,2815,3,0.018731197864233558,India,1
48,2831,3,0.01927371576121569,Denmark,1
32,3108,2,0.003979505109495136,Denmark,1
43,2469,3,0.01384093351454532,Japan,1
45,2997,3,0.01251843704785816,India,1
45,2694,3,0.014838954544134843,India,1
57,2251,2,0.013970713914116042,USA,1
40,3304,2,0.0048298053909321195,Brazil,1
30,3039,3,0.011458229185876904,USA,1
53,2984,1,0.007438898750647856,USA,1
46,3675,3,0.008148604013040628,USA,1
33,3179,1,0.010589262243907426,Japan,1
54,2599,3,0.014645270096854162,USA,1
38,2458,3,0.0006668351927716261,Brazil,1
45,4053,2,0.013325296448095445,Japan,1
44,2583,1,0.012342723393355941,Brazil,1
942,78042,27,0.8963890471125158,Brazil,-1
28,2033,1,0.00784668828794356,Brazil,1
48,3231,3,0.008957601609984687,Brazil,1
63,2902,3,0.014957213806678464,USA,1
50,2667,3,0.0031934832628814323,USA,1
67,2680,2,0.010766568286212226,USA,1
47,3509,3,0.002503145819135734,Denmark,1
53,3401,3,0.009608859095388422,Denmark,1
53,3934,2,0.009770669926500997,Japan,1
65,2560,3,0.011892620043708236,USA,1
46,3143,2,0.008864959071943297,India,1
40,2312,2,0.013868725384507948,USA,1
872,85743,77,1.0456359304954916,Russia,-1
38,2984,1,0.011014442192542544,Denmark,1
52,3387,2,0.005189224112147782,Brazil,1
45,2480,1,0.007905676621791802,Japan,1
28,2214,2,0.0028956851471690524,USA,1
41,3403,2,0.008918074937408958,Brazil,1
1180,104094,88,0.9418706592473456,Unknown,-1
61,2792,1,0.014093055632008411,India,1
28,2572,1,0.010377236726765103,Japan,1
35,2697,3,0.010875886927205604,Brazil,1
52,3100,3,0.0052877594178867,Denmark,1
59,3332,1,0.011604150764816707,Japan,1
41,2884,1,0.01021383646626766,India,1
56,3062,1,0.0057432300763950025,Japan,1
21,3830,3,0.008413492319628584,USA,1
45,2910,1,0.005748188421454335,Japan,1
48,2728,2,0.018046181324571663,India,1
32,3629,3,0.005692479411816041,USA,1
810,86138,20,0.8240482235411091,Unknown,-1
58,1898,1,0.009551653062461331,USA,1
46,2961,2,0.015624447775917621,Denmark,1
42,3284,2,0.005871474184686407,Denmark,1
43,2581,2,0.013669430871607016,India,1
27,1769,1,0.012393688013078812,Brazil,1
63,3385,1,0.0007447749502070035,USA,1
53,2870,3,0.0017844528840951952,Denmark,1
57,2392,3,0.006071291161089071,Japan,1
53,2066,3,0.005107895799904486,USA,1
47,3114,1,0.0062861932965054285,USA,1
34,3103,1,0.011223885240156928,USA,1
54,2629,3,0.0008948569707903226,USA,1
44,3482,2,0.005058118426820316,Japan,1
46,3116,3,0.00040243963477056,India,1
62,3560,2,0.008231702954923956,Japan,1
42,3276,1,0.0032029580716179786,India,1
46,2279,1,0.014837377975745983,Japan,1
57,2878,2,0.008558254403674349,Brazil,1
39,3608,1,0.014733541809364717,Brazil,1
56,2368,3,0.005083479891136031,USA,1
24,2835,3,0.0062832595904344915,India,1
31,2518,2,0.010554960308319766,USA,1
47,3556,1,0.011527424602459254,India,1
52,3181,3,0.005202547561525517,Brazil,1
36,2827,1,0.010912819090819141,Brazil,1
480,93583,32,0.9741583949299609,Brazil,-1
48,2676,1,0.013114976814881813,Denmark,1
48,2832,2,0.016270703156882928,India,1
79,2898,1,0.015259949529151207,Denmark,1
44,2790,2,0.007942521308013971,Japan,1
33,3150,1,0.01714366527653599,India,1
48,3342,3,0.011446761489770621,Denmark,1
36,3068,1,0.013078212248188998,Denmark,1
38,2485,3,0.008936034683312555,Japan,1
45,1966,3,0.004623459500833815,USA,1
42,2441,1,0.014682375388042488,India,1
43,3545,3,0.007769036914960878,Brazil,1
860,94467,22,0.8251694992933927,Brazil,-1
49,2467,1,0.008477276914199309,Brazil,1
52,2263,1,0.01117281779252826,Japan,1
20,3540,1,0.008913790745553188,India,1
652,92869,89,0.9513477233282006,Brazil,-1
30,2558,3,0.0094768934989921,USA,1
26,4238,2,0.008911902531232547,India,1
38,3106,1,0.010794217337318009,USA,1
32,2648,2,0.015869457595467023,Japan,1
42,2933,1,0.009985331168470443,Japan,1
40,3411,3,0.016668148241733977,Brazil,1
27,2325,3,0.011769280364337557,Brazil,1
46,2528,2,0.014126313005193066,Japan,1
44,2203,2,0.0087687139518507,India,1
38,3248,1,0.005091707805111338,Denmark,1
56,2971,2,0.015276129731738763,USA,1
51,3082,3,0.01446255795891348,India,1
1060,100182,42,0.7830950035398583,Brazil,-1
44,2723,3,0.00781323322357841,USA,1
42,3579,3,0.006919241315910208,Denmark,1
49,3665,1,0.012820463287697323,Denmark,1
53,3329,2,0.01762555500929007,Japan,1
37,2622,1,0.013082518276657549,Brazil,1
741,102981,77,0.7437540424296999,Russia,-1
55,2969,2,0.0031929384498390325,Brazil,1
45,3737,2,0.005658211099890438,Japan,1
61,3786,3,0.00041883173418766524,Japan,1
27,3501,3,0.00818924638936733,Brazil,1
37,3187,2,0.009098305937533179,Brazil,1
69,3034,3,0.002205796860395114,USA,1
27,2283,1,0.011052069974259037,Japan,1
35,3100,1,0.01379070419130898,Japan,1
745,103122,61,1.0081374186130283,Brazil,-1
795,79981,62,0.772761072358657,Russia,-1
49,2639,3,0.015642442558418897,Denmark,1
722,94109,48,0.7342234345275714,China,-1
55,2936,2,0.007464602865706908,USA,1
29,4030,3,0.0032032559392359394,Brazil,1
52,2708,3,0.01240219899872288,Denmark,1
56,2612,3,0.008495871350579585,Denmark,1
54,2877,1,0.006442162259310618,Brazil,1
262,98310,97,0.8570687449409929,Unknown,-1
51,2638,1,0.01580597020392737,USA,1
33,2511,2,0.010919157580558508,Denmark,1
28,3495,2,0.011059676540134598,USA,1
36,3713,1,0.008966254981482086,Denmark,1
49,1391,3,0.011701625868516438,Brazil,1
50,3481,3,0.010750596018570275,Japan,1
373,95845,68,0.8709353170710005,Unknown,-1
43,3026,2,0.017696250664165688,India,1
55,3255,3,0.01041825744800913,Japan,1
25,2548,2,0.01568051928249966,India,1
35,2226,1,0.017503925625135617,Brazil,1
49,2809,3,0.0172552706575447,USA,1
53,3692,3,0.014494480075459362,Japan,1
34,3250,3,0.012185541055984257,Japan,1
48,3964,3,0.0008338139854350921,Japan,1
1184,110710,20,0.6060088335358652,Russia,-1
51,3096,3,0.012310261512057106,India,1
40,3600,3,0.001049936123507518,Japan,1
41,3090,1,0.017160814362256683,India,1
59,2729,3,0.004516392081378368,Brazil,1
40,2733,1,0.009889912866147583,Denmark,1
24,2880,3,0.010368695588389699,Denmark,1
41,3624,2,0.0024466868424539105,Denmark,1
46,3392,3,0.000793730004402405,USA,1
42,3714,3,0.008634139548781986,Japan,1
45,3350,1,0.014150779500357022,USA,1
57,3712,3,0.009854748250271723,USA,1
60,2797,3,0.009065605178467287,Brazil,1
1050,92162,94,0.8775553726823448,Russia,-1
30,3239,1,0.016313862304398657,Brazil,1
57,3249,1,0.014878577366883724,India,1
54,2274,1,0.008062087936702544,Japan,1
51,3572,3,0.005194355922241373,Brazil,1
883,104304,61,0.9735152419808581,China,-1
45,2736,3,0.003398961748085418,India,1
47,3378,2,0.006333845810087626,Japan,1
29,2297,2,0.0005232806778933067,India,1
51,2673,2,0.006362711425314933,Brazil,1
59,2906,3,0.016509218722494685,Japan,1
58,3295,2,0.001189489191685402,Brazil,1
51,2519,3,0.012394217967885,India,1
855,108733,54,0.8258546884453394,China,-1
39,3268,3,0.003157725402814308,India,1
36,2229,1,0.011973175129778468,Denmark,1
33,2785,2,0.014737449647891025,Japan,1
60,2911,3,0.008226229104376826,India,1
51,2872,2,0.02054890325242607,Denmark,1
1050,77511,88,0.8997477842801732,China,-1
43,2147,1,0.009618713237029288,Brazil,1
58,2948,1,0.009714016823782147,Brazil,1
18,2831,3,0.013236757319507707,Denmark,1
33,3355,2,0.008268516697774632,India,1
43,2714,2,0.008400938593030163,Denmark,1
43,2980,3,0.009568602525774345,Japan,1
50,2775,3,0.015610578908087154,India,1
44,2678,3,0.018260968363846775,Japan,1
518,98446,45,0.847071180644879,Unknown,-1
36,3456,3,0.015593555613723971,Denmark,1
53,1995,1,0.007861173878951746,USA,1
35,2475,3,0.008278659739213214,Japan,1
27,3602,3,0.0035978091606088582,USA,1
812,94997,74,0.726551039851636,Russia,-1
67,3890,3,0.007634214335421113,Brazil,1
56,3154,3,0.009929206668549436,Japan,1
39,3451,3,0.012987225033446084,Brazil,1
46,2007,1,0.010701061622914924,USA,1
42,2805,3,0.00795832972440436,Japan,1
17,3379,2,0.014925785180504945,Brazil,1
1274,89912,85,0.8559930777256382,Brazil,-1
37,2941,3,0.011572868317528072,Brazil,1
907,102173,38,0.7847417774817784,Unknown,-1
53,2636,3,0.0031700775918063395,USA,1
51,2795,3,0.005949267775671917,USA,1
41,2962,1,0.01001387484763519,Japan,1
31,2241,2,0.0009117102978947952,Japan,1
1216,105178,90,0.6798001919347149,Unknown,-1
58,3111,3,0.014486756488980013,Japan,1
46,2982,2,0.004179073373511267,Brazil,1
577,91602,21,0.7352582534462585,Unknown,-1
849,100847,33,0.8857176373685378,Unknown,-1
50,3005,1,0.00869047640489184,Brazil,1
39,3404,2,0.00844149015360906,Denmark,1
885,76271,40,0.9607447044559008,China,-1
30,3507,1,0.01021268277540594,Japan,1
41,3626,3,0.00796731269299297,Brazil,1
66,2431,3,0.012449225807686457,India,1
672,95814,53,0.9035231200886188,China,-1
57,3303,2,0.010257942251860063,India,1
41,3347,2,0.0010828052296588207,India,1
48,3099,3,0.014934921322511386,Brazil,1
53,3214,3,0.0038856748026005142,India,1
51,3645,3,0.005105726826676716,Brazil,1
48,2647,3,0.005698497167691687,USA,1
46,3062,1,0.00043155200676600093,USA,1
35,3988,1,0.010397759942319599,India,1
16,3276,3,0.005201645010257325,Japan,1
21,2807,3,0.00887696321507483,Denmark,1
36,2981,1,0.003061175401044257,Japan,1
30,3236,3,0.01212662479976161,India,1
41,3506,3,0.005414103967597119,Japan,1
45,3683,1,0.010967737685353333,Brazil,1
492,86989,71,0.9233936657430654,Brazil,-1
65,3191,2,0.0052464517423615525,USA,1
21,1894,3,0.006262804982862668,Japan,1
49,3233,3,0.010313432789517296,India,1
53,3145,1,0.011562384582496652,Japan,1
39,2694,2,0.013591287843576109,India,1
36,3261,1,0.0008298281552113814,India,1
43,2399,2,0.017207631213695757,Denmark,1
45,3344,2,0.010249529050590374,Denmark,1
738,100334,90,0.7918435761814948,Brazil,-1
943,102351,25,0.8955696701014833,Unknown,-1
44,2403,2,0.01432718729430555,India,1
37,2792,2,0.012752139212969488,India,1
48,2671,1,0.013716981834274477,Brazil,1
63,2735,1,0.00600246927844976,Brazil,1
49,2225,3,0.005289221647631699,Brazil,1
68,2735,1,0.010142822387398956,USA,1
40,2827,3,0.01538377080925854,India,1
909,85291,63,0.7383033156602672,China,-1
42,3418,3,0.010624470841795072,Brazil,1
58,2865,1,0.007859765640551025,USA,1
54,2341,2,0.009116722851214976,Japan,1
40,2834,1,0.006295846965067091,Japan,1
24,2968,1,0.012829820339661612,Brazil,1
38,3471,3,0.011207742600387994,Brazil,1
49,2155,3,0.004430318890854861,USA,1
40,4281,1,0.01666146283394125,Brazil,1
42,1881,2,0.00024519810715830856,USA,1
64,2893,3,0.010354627759019614,Denmark,1
21,2838,1,0.016381534809380205,USA,1
40,2348,2,0.01124013843860605,USA,1
45,2655,1,0.0112450679786199,Brazil,1
43,3690,3,0.013750555975916356,USA,1
71,2889,3,0.01583691423563298,Japan,1
36,2539,2,0.01359744021846846,Denmark,1
62,3031,1,0.007212557472684433,USA,1
738,83136,56,0.829990337150395,China,-1
33,2646,1,0.01110615776861508,Denmark,1
36,2592,3,0.007986619577307714,Japan,1
35,2637,3,0.021198095635244323,USA,1
45,2556,1,0.010989865901793487,Brazil,1
45,3629,1,0.007533350145346683,Japan,1
39,3566,3,0.005001436628494198,Brazil,1
31,4221,2,0.006162639836252807,India,1
49,2930,3,0.006627838544433285,Japan,1
51,2732,1,0.016384556356126054,USA,1
48,2395,3,0.012081020191131874,Brazil,1
1001,105935,61,1.0873787491155884,Brazil,-1
30,2328,3,0.012117983544430323,USA,1
1040,100955,71,1.0159946060058307,Russia,-1
51,2334,2,0.011382741221675631,Denmark,1
55,3471,2,0.008317069693629855,Denmark,1
38,3183,2,0.003548946534768828,India,1
52,2389,3,0.007925972034933053,USA,1
52,3048,1,0.01610401801340104,Brazil,1
57,3710,2,0.008388640093617132,USA,1
38,2861,1,0.013011397093550267,USA,1
55,3554,2,0.013506277126119135,Japan,1
42,3075,1,0.005531173847865253,India,1
38,3729,3,0.008864796368498132,Japan,1
66,2444,2,0.016322532728208723,India,1
65,2373,2,0.011869836533005633,USA,1
34,2244,2,0.014556850095433106,Japan,1
36,3192,3,0.01894593939706747,USA,1
44,2700,2,0.009744403572135837,Denmark,1
839,94712,91,0.847121084778484,Unknown,-1
760,101558,32,0.9472825884575549,Unknown,-1
650,78593,87,0.8183675147414254,Brazil,-1
1170,88277,74,0.9111575558150449,Unknown,-1
662,105409,73,0.9966671400647011,China,-1
39,3686,1,0.005065120348476432,Brazil,1
40,2391,3,0.013450556189935174,India,1
32,2999,3,0.01132989776766907,USA,1
45,2934,3,0.01167964120189372,Japan,1
38,3536,2,0.010242745896722898,India,1
36,2649,2,0.007759443475983864,Denmark,1
964,105692,90,0.9650817532047333,Unknown,-1
54,3416,2,0.0003234836173276606,India,1
47,3138,2,0.013113716659232529,USA,1
32,3069,1,0.011034477715110846,USA,1
50,3031,1,0.0002518169550457007,India,1
57,2277,2,0.01063763983304153,Brazil,1
64,3297,2,0.0004434420561950335,USA,1
43,2952,2,0.011392217983862325,India,1
54,2989,3,0.0071777612904424595,USA,1
39,2712,2,0.018166290864232777,Japan,1
43,3405,2,0.009021630725979274,Denmark,1
47,2887,2,0.00958425156203874,USA,1
45,2708,3,0.01363814715087516,USA,1
38,2886,3,0.006807929455202134,India,1
63,2083,2,0.01501994842822518,Brazil,1
56,2497,2,0.009663555746203912,Denmark,1
52,3432,2,0.017537653698211524,Denmark,1
1030,90557,34,0.9098457820580825,Russia,-1
51,2945,3,0.00984932054495184,Brazil,1
1004,89675,78,0.820996402106135,Unknown,-1
44,3055,1,0.01180168498635366,Denmark,1
49,3610,2,0.009798340766292886,Japan,1
52,3665,3,0.004321761968041983,USA,1
42,3737,1,0.015155113254777804,India,1
32,2973,2,0.011020169617690234,Denmark,1
47,2383,1,0.022156987837940477,India,1
39,2512,1,0.01181683747046793,Denmark,1
37,3624,2,0.009066554925466498,Denmark,1
48,3102,1,0.008787581735850744,India,1
34,3070,2,0.009518465783598272,USA,1
46,3329,2,0.0019962606920263873,Denmark,1
728,93029,67,0.9074202409325489,Unknown,-1
42,3964,2,0.009767948565190634,Brazil,1
30,3327,3,0.018581150231169075,India,1
41,2783,3,0.008576920741661472,India,1
610,78974,28,0.8524559440114259,Unknown,-1
41,2832,3,0.001491373446056661,Brazil,1
1082,87000,32,0.8388680741320315,China,-1
36,2369,1,0.004509486082081087,Brazil,1
60,2307,1,0.009506030899622698,Brazil,1
37,3009,1,0.01495864500042222,Brazil,1
41,3567,3,0.011307243698572153,USA,1
45,2597,2,0.009245863465643087,Japan,1
40,3199,3,0.015884231726090763,USA,1
28,2640,2,0.01573670549757933,Brazil,1
40,2884,1,0.009267157175626041,Japan,1
35,3159,1,0.00897146014926324,USA,1
36,3200,2,0.003992836587259716,Japan,1
45,3280,2,0.01261709634294389,USA,1
47,3355,3,0.005340236179763418,Brazil,1
1089,95083,40,0.7419883237172413,Russia,-1
43,3199,2,0.015449819385557843,Japan,1
37,2913,1,0.015635311929159464,USA,1
49,2715,2,0.0092367583295991,India,1
27,3432,3,0.006438510010790122,India,1
35,3240,3,0.011142965845932636,USA,1
69,3924,3,0.0032672352241655614,Japan,1
54,2130,2,0.01076261884354392,Brazil,1
50,3468,3,0.019856508508285187,India,1
45,2941,2,0.004178013366718342,Japan,1
47,3276,2,0.017556224249690416,India,1
42,3223,1,0.009638898515412074,Denmark,1
431,91826,51,1.0215791857831542,Brazil,-1
17,1997,2,0.013326121096786745,Denmark,1
46,3032,3,0.008945878360611385,Brazil,1
536,105477,21,0.8444996414225746,China,-1
708,94870,100,0.8466734643537824,China,-1
52,3404,1,0.011436859745554587,USA,1
28,3665,2,0.010555490201988055,Brazil,1
42,3686,3,0.008514580989361038,USA,1
39,2406,2,0.010431533742488366,Denmark,1
42,2277,3,0.009163978146048801,Brazil,1
35,2712,3,0.01621918180358121,India,1
35,4460,2,0.005903236726851823,India,1
38,2737,2,0.02012577696663765,Denmark,1
40,3681,3,0.009908749691562363,Denmark,1
819,106118,46,0.8411566602406662,Unknown,-1
56,3355,1,0.015736626246644417,Brazil,1
1193,101967,51,0.9338773688429615,China,-1
790,94553,83,0.7639353837519418,Russia,-1
64,3529,2,0.0045782679761884795,Japan,1
41,2611,1,0.012528276192620435,India,1
1036,105233,33,0.7980299244554662,China,-1
34,3315,2,0.015117604765650682,Denmark,1
45,3779,3,0.008860680656785292,USA,1
46,2482,3,0.010401965165448352,USA,1
44,3937,1,0.014463585467385326,India,1
39,3918,2,0.008083515466041137,Japan,1
512,104991,75,0.7793120937939655,Brazil,-1
42,2533,2,0.01083421732950231,Brazil,1
57,2471,3,0.0017487361560860632,Brazil,1
40,3024,1,0.011012793697334378,USA,1
57,2917,3,0.01071585364913038,USA,1
43,2917,2,0.003093520254447855,Brazil,1
47,2852,2,0.01170766964534478,Japan,1
38,2733,2,0.009592158583023503,Brazil,1
36,3062,2,0.004250848902053888,USA,1
427,114041,65,0.7167386618851093,Unknown,-1
54,2902,1,0.016801643156241296,Japan,1
44,2730,1,0.0073991078454293275,Brazil,1
51,3579,1,0.007833358076332897,Brazil,1
50,2183,2,0.00820542626524481,Denmark,1
57,3226,2,0.005412905177471399,USA,1
68,2885,3,0.01697236041075016,Denmark,1
35,2828,1,0.00856051263162341,Denmark,1
48,1884,3,0.0017530690713747805,Japan,1
739,94509,63,0.8153133671853252,Russia,-1
62,3007,2,0.008241663501088837,Japan,1
905,80504,93,0.952044304032525,Russia,-1
38,3585,3,0.009215167558153013,USA,1
52,3205,2,0.019949375117154756,Japan,1
37,3098,3,0.01578955724751343,Japan,1
844,93999,77,0.8131998424272313,Unknown,-1
38,4061,2,0.00555400701288011,USA,1
38,2753,3,0.003696459311141055,Brazil,1
55,3218,2,0.005138741782481648,Brazil,1
50,2682,3,0.011193776525155318,Japan,1
40,2470,3,0.013440408652829175,Japan,1
60,3141,3,0.00595597782304666,India,1
48,1853,1,0.010113918463251695,Denmark,1
61,3286,2,0.01147470088800123,India,1
717,89160,54,0.7433722987753142,Brazil,-1
49,3234,1,0.008111424093122875,India,1
39,2801,3,0.01573509884295127,USA,1
48,3172,1,0.009204314044296178,Japan,1
51,3116,3,0.01802198963431903,Brazil,1
24,2905,3,0.010980039083355268,Brazil,1
45,2723,2,0.018913682718371877,Denmark,1
65,3703,3,0.010875069028864495,USA,1
50,2839,3,0.003261989187167874,USA,1
558,101070,87,0.8795038608976774,Brazil,-1
38,3535,1,0.014353915895090115,Japan,1
70,3848,2,0.014671668927905116,Denmark,1
47,3202,1,0.020867959197868543,USA,1
32,2717,2,0.014159547506297963,India,1
47,1808,1,0.010982885696305622,USA,1
48,3864,3,0.013262892418496335,Denmark,1
